date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:17:53	5321/5321	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:47:49%20GMT	https://linuxjourney.com/lesson/emacs-buffer-navigation	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/emacs-buffer-navigation.html	(from https://linuxjourney.com/lesson/regular-expressions-regex)
09:17:54	5445/5445	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:47:50%20GMT	https://linuxjourney.com/lesson/emacs-editing	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/emacs-editing.html	(from https://linuxjourney.com/lesson/regular-expressions-regex)
09:17:54	5213/5213	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:47:51%20GMT	https://linuxjourney.com/lesson/emacs-exiting-and-help	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/emacs-exiting-and-help.html	(from https://linuxjourney.com/lesson/regular-expressions-regex)
09:17:55	5047/5047	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:47:52%20GMT	https://linuxjourney.com/lesson/root-user	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/root-user.html	(from https://linuxjourney.com/lesson/users-and-groups)
09:17:56	6329/6329	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:47:52%20GMT	https://linuxjourney.com/lesson/etc-passwd-file	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/etc-passwd-file.html	(from https://linuxjourney.com/lesson/users-and-groups)
09:17:56	5440/5440	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:47:53%20GMT	https://linuxjourney.com/lesson/etc-shadow-file	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/etc-shadow-file.html	(from https://linuxjourney.com/lesson/users-and-groups)
09:17:57	4632/4632	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:47:54%20GMT	https://linuxjourney.com/lesson/etc-group-file	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/etc-group-file.html	(from https://linuxjourney.com/lesson/users-and-groups)
09:17:57	5165/5165	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:47:54%20GMT	https://linuxjourney.com/lesson/user-management-tools	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/user-management-tools.html	(from https://linuxjourney.com/lesson/users-and-groups)
09:17:57	6491/6491	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:47:54%20GMT	https://linuxjourney.com/lesson/modifying-permissions	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/modifying-permissions.html	(from https://linuxjourney.com/lesson/file-permissions)
09:17:58	4862/4862	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:47:55%20GMT	https://linuxjourney.com/lesson/ownership-permissions	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/ownership-permissions.html	(from https://linuxjourney.com/lesson/file-permissions)
09:17:59	5366/5366	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:47:55%20GMT	https://linuxjourney.com/lesson/umask	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/umask.html	(from https://linuxjourney.com/lesson/file-permissions)
09:17:59	6458/6458	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:47:56%20GMT	https://linuxjourney.com/lesson/setuid-set-user-id	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/setuid-set-user-id.html	(from https://linuxjourney.com/lesson/file-permissions)
09:18:00	4688/4688	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:47:57%20GMT	https://linuxjourney.com/lesson/setgid-set-group-id	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/setgid-set-group-id.html	(from https://linuxjourney.com/lesson/file-permissions)
09:18:01	7065/7065	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:47:58%20GMT	https://linuxjourney.com/lesson/process-permissions	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/process-permissions.html	(from https://linuxjourney.com/lesson/file-permissions)
09:18:02	5018/5018	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:47:58%20GMT	https://linuxjourney.com/lesson/sticky-bit	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/sticky-bit.html	(from https://linuxjourney.com/lesson/file-permissions)
09:18:02	6123/6123	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:47:59%20GMT	https://linuxjourney.com/lesson/controlling-terminal	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/controlling-terminal.html	(from https://linuxjourney.com/lesson/monitor-processes-ps-command)
09:18:03	5955/5955	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:00%20GMT	https://linuxjourney.com/lesson/process-details	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/process-details.html	(from https://linuxjourney.com/lesson/monitor-processes-ps-command)
09:18:04	6442/6442	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:01%20GMT	https://linuxjourney.com/lesson/process-creation	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/process-creation.html	(from https://linuxjourney.com/lesson/monitor-processes-ps-command)
09:18:04	6728/6728	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:01%20GMT	https://linuxjourney.com/lesson/process-termination	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/process-termination.html	(from https://linuxjourney.com/lesson/monitor-processes-ps-command)
09:18:05	6282/6282	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:02%20GMT	https://linuxjourney.com/lesson/process-signals	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/process-signals.html	(from https://linuxjourney.com/lesson/monitor-processes-ps-command)
09:18:06	5730/5730	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:03%20GMT	https://linuxjourney.com/lesson/killing-processes	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/killing-processes.html	(from https://linuxjourney.com/lesson/monitor-processes-ps-command)
09:18:06	6062/6062	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:03%20GMT	https://linuxjourney.com/lesson/process-niceness	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/process-niceness.html	(from https://linuxjourney.com/lesson/monitor-processes-ps-command)
09:18:07	5333/5333	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:04%20GMT	https://linuxjourney.com/lesson/process-states	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/process-states.html	(from https://linuxjourney.com/lesson/monitor-processes-ps-command)
09:18:07	5097/5097	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:04%20GMT	https://linuxjourney.com/lesson/proc-filesystem	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/proc-filesystem.html	(from https://linuxjourney.com/lesson/monitor-processes-ps-command)
09:18:08	7200/7200	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:05%20GMT	https://linuxjourney.com/lesson/job-control	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/job-control.html	(from https://linuxjourney.com/lesson/monitor-processes-ps-command)
09:18:08	5549/5549	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:05%20GMT	https://linuxjourney.com/lesson/package-repositories	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/package-repositories.html	(from https://linuxjourney.com/lesson/software-distribution)
09:18:09	6933/6933	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:06%20GMT	https://linuxjourney.com/lesson/compressed-archives-tar	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/compressed-archives-tar.html	(from https://linuxjourney.com/lesson/software-distribution)
09:18:10	5193/5193	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:07%20GMT	https://linuxjourney.com/lesson/package-dependencies	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/package-dependencies.html	(from https://linuxjourney.com/lesson/software-distribution)
09:18:11	6089/6089	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:08%20GMT	https://linuxjourney.com/lesson/package-install-tools	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/package-install-tools.html	(from https://linuxjourney.com/lesson/software-distribution)
09:18:12	5255/5255	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:09%20GMT	https://linuxjourney.com/lesson/package-management-systems	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/package-management-systems.html	(from https://linuxjourney.com/lesson/software-distribution)
09:18:14	6610/6610	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:10%20GMT	https://linuxjourney.com/lesson/compile-source-code	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/compile-source-code.html	(from https://linuxjourney.com/lesson/software-distribution)
09:18:15	6475/6475	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:11%20GMT	https://linuxjourney.com/lesson/device-types	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/device-types.html	(from https://linuxjourney.com/lesson/dev-directory)
09:18:15	5628/5628	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:12%20GMT	https://linuxjourney.com/lesson/device-names	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/device-names.html	(from https://linuxjourney.com/lesson/dev-directory)
09:18:17	5727/5727	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:13%20GMT	https://linuxjourney.com/lesson/sysfs	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/sysfs.html	(from https://linuxjourney.com/lesson/dev-directory)
09:18:18	5436/5436	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:14%20GMT	https://linuxjourney.com/lesson/udev	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/udev.html	(from https://linuxjourney.com/lesson/dev-directory)
09:18:19	4365/4365	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:15%20GMT	https://linuxjourney.com/lesson/listing-devices	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/listing-devices.html	(from https://linuxjourney.com/lesson/dev-directory)
09:18:19	5951/5951	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:16%20GMT	https://linuxjourney.com/lesson/dd-command	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/dd-command.html	(from https://linuxjourney.com/lesson/dev-directory)
09:18:19	8053/8053	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:16%20GMT	https://linuxjourney.com/lesson/filesystem-types	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/filesystem-types.html	(from https://linuxjourney.com/lesson/filesystem-hierarchy)
09:18:20	9367/9367	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:17%20GMT	https://linuxjourney.com/lesson/anatomy-of-a-disk	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/anatomy-of-a-disk.html	(from https://linuxjourney.com/lesson/filesystem-hierarchy)
09:18:20	7002/7002	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:17%20GMT	https://linuxjourney.com/lesson/disk-partitioning	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/disk-partitioning.html	(from https://linuxjourney.com/lesson/filesystem-hierarchy)
09:18:20	5008/5008	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:18%20GMT	https://linuxjourney.com/lesson/creating-filesystems	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/creating-filesystems.html	(from https://linuxjourney.com/lesson/filesystem-hierarchy)
09:18:21	6716/6716	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:18%20GMT	https://linuxjourney.com/lesson/mounting-and-unmounting-filesystems	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/mounting-and-unmounting-filesystems.html	(from https://linuxjourney.com/lesson/filesystem-hierarchy)
09:18:21	6155/6155	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:18%20GMT	https://linuxjourney.com/lesson/etc-fstab-file-system-table	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/etc-fstab-file-system-table.html	(from https://linuxjourney.com/lesson/filesystem-hierarchy)
09:18:21	5805/5805	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:19%20GMT	https://linuxjourney.com/lesson/swap-space	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/swap-space.html	(from https://linuxjourney.com/lesson/filesystem-hierarchy)
09:18:22	5772/5772	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:19%20GMT	https://linuxjourney.com/lesson/disk-usage	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/disk-usage.html	(from https://linuxjourney.com/lesson/filesystem-hierarchy)
09:18:22	5244/5244	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:19%20GMT	https://linuxjourney.com/lesson/filesystem-repair	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/filesystem-repair.html	(from https://linuxjourney.com/lesson/filesystem-hierarchy)
09:18:23	8607/8607	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:20%20GMT	https://linuxjourney.com/lesson/inodes	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/inodes.html	(from https://linuxjourney.com/lesson/filesystem-hierarchy)
09:18:24	9402/9402	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:21%20GMT	https://linuxjourney.com/lesson/symlinks	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/symlinks.html	(from https://linuxjourney.com/lesson/filesystem-hierarchy)
09:18:25	6011/6011	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:22%20GMT	https://linuxjourney.com/lesson/boot-process-bios	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/boot-process-bios.html	(from https://linuxjourney.com/lesson/boot-process-overview)
09:18:26	5653/5653	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:22%20GMT	https://linuxjourney.com/lesson/boot-process-bootloader	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/boot-process-bootloader.html	(from https://linuxjourney.com/lesson/boot-process-overview)
09:18:27	5409/5409	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:24%20GMT	https://linuxjourney.com/lesson/boot-process-kernel	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/boot-process-kernel.html	(from https://linuxjourney.com/lesson/boot-process-overview)
09:18:28	5094/5094	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:24%20GMT	https://linuxjourney.com/lesson/boot-process-init	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/boot-process-init.html	(from https://linuxjourney.com/lesson/boot-process-overview)
09:18:29	6192/6192	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:26%20GMT	https://linuxjourney.com/lesson/kernel-privilege-levels	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/kernel-privilege-levels.html	(from https://linuxjourney.com/lesson/kernel-overview)
09:18:30	6216/6216	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:27%20GMT	https://linuxjourney.com/lesson/system-calls	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/system-calls.html	(from https://linuxjourney.com/lesson/kernel-overview)
09:18:31	5631/5631	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:28%20GMT	https://linuxjourney.com/lesson/kernel-installation	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/kernel-installation.html	(from https://linuxjourney.com/lesson/kernel-overview)
09:18:32	4908/4908	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:28%20GMT	https://linuxjourney.com/lesson/kernel-location	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/kernel-location.html	(from https://linuxjourney.com/lesson/kernel-overview)
09:18:32	6742/6742	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:29%20GMT	https://linuxjourney.com/lesson/kernel-modules	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/kernel-modules.html	(from https://linuxjourney.com/lesson/kernel-overview)
09:18:32	4785/4785	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:29%20GMT	https://linuxjourney.com/lesson/sysv-services	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/sysv-services.html	(from https://linuxjourney.com/lesson/sysv-overview)
09:18:33	6286/6286	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:30%20GMT	https://linuxjourney.com/lesson/upstart-overview	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/upstart-overview.html	(from https://linuxjourney.com/lesson/sysv-overview)
09:18:33	5985/5985	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:30%20GMT	https://linuxjourney.com/lesson/upstart-jobs	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/upstart-jobs.html	(from https://linuxjourney.com/lesson/sysv-overview)
09:18:34	6156/6156	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:31%20GMT	https://linuxjourney.com/lesson/systemd-overview	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/systemd-overview.html	(from https://linuxjourney.com/lesson/sysv-overview)
09:18:35	5827/5827	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:31%20GMT	https://linuxjourney.com/lesson/systemd-goals	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/systemd-goals.html	(from https://linuxjourney.com/lesson/sysv-overview)
09:18:36	4964/4964	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:32%20GMT	https://linuxjourney.com/lesson/power-states	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/power-states.html	(from https://linuxjourney.com/lesson/sysv-overview)
09:18:36	6969/6969	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:33%20GMT	https://linuxjourney.com/lesson/tracking-processes-lsof-fuser	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/tracking-processes-lsof-fuser.html	(from https://linuxjourney.com/lesson/tracking-processes-top)
09:18:37	5925/5925	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:34%20GMT	https://linuxjourney.com/lesson/process-threads	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/process-threads.html	(from https://linuxjourney.com/lesson/tracking-processes-top)
09:18:38	6350/6350	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:35%20GMT	https://linuxjourney.com/lesson/cpu-monitoring	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/cpu-monitoring.html	(from https://linuxjourney.com/lesson/tracking-processes-top)
09:18:39	6580/6580	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:36%20GMT	https://linuxjourney.com/lesson/io-monitoring	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/io-monitoring.html	(from https://linuxjourney.com/lesson/tracking-processes-top)
09:18:40	6002/6002	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:36%20GMT	https://linuxjourney.com/lesson/memory-monitoring	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/memory-monitoring.html	(from https://linuxjourney.com/lesson/tracking-processes-top)
09:18:41	5557/5557	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:38%20GMT	https://linuxjourney.com/lesson/continuous-monitoring	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/continuous-monitoring.html	(from https://linuxjourney.com/lesson/tracking-processes-top)
09:18:42	5611/5611	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:38%20GMT	https://linuxjourney.com/lesson/cron-jobs	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/cron-jobs.html	(from https://linuxjourney.com/lesson/tracking-processes-top)
09:18:42	5909/5909	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:39%20GMT	https://linuxjourney.com/lesson/syslog	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/syslog.html	(from https://linuxjourney.com/lesson/system-logging)
09:18:43	4929/4929	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:40%20GMT	https://linuxjourney.com/lesson/general-logging	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/general-logging.html	(from https://linuxjourney.com/lesson/system-logging)
09:18:43	4757/4757	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:40%20GMT	https://linuxjourney.com/lesson/kernel-logging	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/kernel-logging.html	(from https://linuxjourney.com/lesson/system-logging)
09:18:43	4467/4467	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:41%20GMT	https://linuxjourney.com/lesson/authentication-logging	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/authentication-logging.html	(from https://linuxjourney.com/lesson/system-logging)
09:18:44	4843/4843	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:41%20GMT	https://linuxjourney.com/lesson/managing-log-files	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/managing-log-files.html	(from https://linuxjourney.com/lesson/system-logging)
09:18:44	5848/5848	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:41%20GMT	https://linuxjourney.com/lesson/rsync	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/rsync.html	(from https://linuxjourney.com/lesson/network-file-sharing)
09:18:45	4668/4668	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:42%20GMT	https://linuxjourney.com/lesson/simple-http-server	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/simple-http-server.html	(from https://linuxjourney.com/lesson/network-file-sharing)
09:18:45	4942/4942	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:42%20GMT	https://linuxjourney.com/lesson/nfs-network-file-share	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/nfs-network-file-share.html	(from https://linuxjourney.com/lesson/network-file-sharing)
09:18:46	6267/6267	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Sep%202021%2003:48:43%20GMT	https://linuxjourney.com/lesson/samba	C:/Users/PLR/Documents/My%20Web%20Clones/Linux%20Journey%20Web%20Clone/linuxjourney.com/lesson/samba.html	(from https://linuxjourney.com/lesson/network-file-sharing)
